Ping_Timestamp,URL,Status,HTTP_Code,DNS_TLD
2025-07-07 12:07:03,https://igeniusglobal.com,Alive,200,com
2025-07-07 12:07:04,https://Swiftremita.com,Not Alive,Error,com
2025-07-07 12:07:04,https://Sanoncapital.pro,Not Alive,Error,pro
2025-07-07 12:07:05,https://goldenarcadvisors.com,Not Alive,Error,com
2025-07-07 12:07:08,https://Pencpa.com,Not Alive,Error,com
2025-07-07 12:07:08,https://bluspringfinancials.org/,Not Alive,Error,org
2025-07-07 12:07:10,https://zentroglobalbank.com/,Alive,200,com
2025-07-07 12:07:10,https://windvaletrust.online/,Not Alive,Error,online
2025-07-07 12:07:12,https://veritasapexbank.com/,Alive,200,com
2025-07-07 12:07:13,https://vaulttrustglobal.online/,Not Alive,Error,online
2025-07-07 12:07:13,https://www.unionedgecapital.org/,Not Alive,Error,org
2025-07-07 12:07:14,https://unbbs.online/,Not Alive,Error,online
2025-07-07 12:07:14,https://www.trustapexalliance.com/,Not Alive,Error,com
2025-07-07 12:07:16,https://steadfastpremierbnk.org/,Alive,200,org
2025-07-07 12:07:16,http://www.standardsafetrust.org/,Not Alive,Error,org
2025-07-07 12:07:17,https://standardgroups.org/,Not Alive,Error,org
2025-07-07 12:07:19,https://www.standardchrtrev.com/,Alive,200,com
2025-07-07 12:07:19,https://stabilitytrustcu.online/,Not Alive,Error,online
2025-07-07 12:07:20,https://solviumcapital.org/,Not Alive,Error,org
2025-07-07 12:07:20,https://www.solidunioncapitals.com/,Not Alive,Error,com
2025-07-07 12:07:21,https://www.skyfinanceholdings.com/,Not Alive,Error,com
2025-07-07 12:07:22,https://www.shieldoptimatrust.online/,Not Alive,Error,online
2025-07-07 12:07:22,https://www.rfitrustglobal.com,Not Alive,Error,com
2025-07-07 12:07:24,https://reaquityfinance.com/,Not Alive,Error,com
2025-07-07 12:07:25,https://prestigecrestheights.online/,Not Alive,Error,online
2025-07-07 12:07:25,https://pillarheritagesave.pro/,Not Alive,Error,pro
2025-07-07 12:07:26,https://originspringtrust.online/,Not Alive,Error,online
2025-07-07 12:07:26,https://www.opulentmarktrust.online/,Not Alive,Error,online
2025-07-07 12:07:28,https://noventrawealthbank.com,Alive,200,com
2025-07-07 12:07:28,https://novapinnacle.org/,Not Alive,Error,org
2025-07-07 12:07:29,https://www.novatrustway.online/,Not Alive,Error,online
2025-07-07 12:07:29,https://www.noblecapitalheights.online/,Not Alive,Error,online
2025-07-07 12:07:32,https://internationalfinancemalaysia.com/,Alive,200,com
