Ping_Timestamp,URL,Status,HTTP_Code,DNS_TLD
2025-07-03 14:24:47,https://Swiftremita.com,Not Alive,Error,com
2025-07-03 14:24:48,https://Sanoncapital.pro,Not Alive,Error,pro
2025-07-03 14:24:49,https://goldenarcadvisors.com,Not Alive,Error,com
2025-07-03 14:24:49,https://Pencpa.com,Not Alive,Error,com
2025-07-03 14:24:50,https://bluspringfinancials.org/,Not Alive,Error,org
2025-07-03 14:24:51,https://zentroglobalbank.com/,Alive,200,com
2025-07-03 14:24:52,https://windvaletrust.online/,Not Alive,Error,online
2025-07-03 14:24:53,https://veritasapexbank.com/,Alive,200,com
2025-07-03 14:24:54,https://vaulttrustglobal.online/,Not Alive,Error,online
2025-07-03 14:24:55,https://www.unionedgecapital.org/,Not Alive,Error,org
2025-07-03 14:24:55,https://unbbs.online/,Not Alive,Error,online
2025-07-03 14:24:56,https://www.trustapexalliance.com/,Not Alive,Error,com
2025-07-03 14:24:57,https://steadfastpremierbnk.org/,Alive,200,org
2025-07-03 14:24:58,http://www.standardsafetrust.org/,Not Alive,Error,org
2025-07-03 14:24:58,https://standardgroups.org/,Not Alive,Error,org
2025-07-03 14:25:00,https://www.standardchrtrev.com/,Alive,200,com
2025-07-03 14:25:00,https://stabilitytrustcu.online/,Not Alive,Error,online
2025-07-03 14:25:01,https://solviumcapital.org/,Not Alive,Error,org
2025-07-03 14:25:02,https://www.solidunioncapitals.com/,Not Alive,Error,com
2025-07-03 14:25:02,https://www.skyfinanceholdings.com/,Not Alive,Error,com
2025-07-03 14:25:03,https://www.shieldoptimatrust.online/,Not Alive,Error,online
2025-07-03 14:25:04,https://www.rfitrustglobal.com,Not Alive,Error,com
2025-07-03 14:25:05,https://reaquityfinance.com/,Not Alive,Error,com
2025-07-03 14:25:06,https://prestigecrestheights.online/,Not Alive,Error,online
2025-07-03 14:25:07,https://pillarheritagesave.pro/,Not Alive,Error,pro
2025-07-03 14:25:07,https://originspringtrust.online/,Not Alive,Error,online
2025-07-03 14:25:08,https://www.opulentmarktrust.online/,Not Alive,Error,online
2025-07-03 14:25:09,https://noventrawealthbank.com,Alive,200,com
2025-07-03 14:25:09,https://novapinnacle.org/,Not Alive,Error,org
2025-07-03 14:25:10,https://www.novatrustway.online/,Not Alive,Error,online
2025-07-03 14:25:11,https://www.noblecapitalheights.online/,Not Alive,Error,online
2025-07-03 14:25:12,https://internationalfinancemalaysia.com/,Not Alive,Error,com
2025-07-03 14:25:13,https://interspectrabnk.com/,Not Alive,Error,com
2025-07-03 14:25:14,https://pvbbk.com/,Not Alive,Error,com
2025-07-03 14:25:14,https://horizonridgecu.online/,Not Alive,Error,online
2025-07-03 14:25:15,https://horixenfinancebank.com/,Not Alive,Error,com
2025-07-03 14:25:15,https://www.hbglobalbank.com/,Not Alive,Error,com
2025-07-03 14:25:16,https://havenrocktrust.online/,Not Alive,Error,online
2025-07-03 14:25:17,https://www.guaranteefinbank.com/,Not Alive,Error,com
2025-07-03 14:25:17,https://globalcitytrustbank.com/,Not Alive,Error,com
2025-07-03 14:25:18,https://grandwavealliance.com/,Not Alive,Error,com
2025-07-03 14:25:19,https://www.goldenshoretrust.online/,Not Alive,Error,online
2025-07-03 14:25:20,https://globeunionfinance.com/,Not Alive,Error,com
2025-07-03 14:25:21,https://elevateedgetrust.online/,Not Alive,Error,online
2025-07-03 14:25:22,https://edgefinancialcorp.org,Alive,200,org
2025-07-03 14:25:23,https://crestnobletrust.online/,Not Alive,Error,online
2025-07-03 14:25:23,https://crespofinance.com/,Not Alive,Error,com
2025-07-03 14:25:24,https://creditswiftassets.org/index-2.html,Not Alive,Error,org
2025-07-03 14:25:25,https://www.creditswiftassets.org/,Not Alive,Error,org
2025-07-03 14:25:25,https://creditfastunion.com/index-2.html,Not Alive,Error,com
2025-07-03 14:25:26,https://credilyunions.com/index.php,Not Alive,Error,com
2025-07-03 14:25:27,https://www.ctcalliance.com/,Not Alive,Error,com
2025-07-03 14:25:27,https://chaabipluscapital.org/,Not Alive,Error,org
2025-07-03 14:25:29,https://www.celeritastrustbank.com/,Alive,200,com
2025-07-03 14:25:29,https://auxtrusunion.com/index-2.php,Not Alive,Error,com
2025-07-03 14:25:30,https://ascendhaventrust.online,Not Alive,Error,online
2025-07-03 14:25:30,https://alliancenovatrust.pro/index-2.php,Not Alive,Error,pro
2025-07-03 14:25:31,https://Soltcll.net,Not Alive,Error,net
2025-07-03 14:25:35,https://atstradingserviceltd.com,Alive,200,com
2025-07-03 14:25:37,https://avonequitiesltd.com/,Alive,200,com
2025-07-03 14:25:38,https://promarketspot.com,Not Alive,Error,com
2025-07-03 14:25:39,https://premiumcryptolite.com,Not Alive,Error,com
2025-07-03 14:25:40,https://pinnaclesassetmanagement.com,Not Alive,Error,com
2025-07-03 14:25:41,https://horizonxprexbs.com,Not Alive,Error,com
2025-07-03 14:25:42,https://horizonprofitchasers.com,Not Alive,Error,com
2025-07-03 14:25:43,https://globalproinvestment.com,Not Alive,Error,com
2025-07-03 14:25:45,https://globalapexmarket.com,Alive,200,com
2025-07-03 14:25:46,https://forbescapitaltrade.com,Not Alive,Error,com
2025-07-03 14:25:47,https://eliteminerproinvestment.com,Not Alive,Error,com
2025-07-03 14:25:48,https://copyvestpro.com,Not Alive,Error,com
2025-07-03 14:25:49,https://coinlog.net,Alive,200,net
2025-07-03 14:25:51,https://certifiedtrade.net,Alive,200,net
2025-07-03 14:25:52,https://astridglobalinvestment.com,Not Alive,Error,com
2025-07-03 14:25:53,https://aspirebitwealth.com,Not Alive,Error,com
2025-07-03 14:25:54,https://apexglobalfxworld.com,Alive,200,com
2025-07-03 14:25:55,https://trade.bitwaveequity.com,Not Alive,Error,com
2025-07-03 14:25:56,https://Finiwise.com,Not Alive,Error,com
2025-07-03 14:25:56,https://superswiss.com,Not Alive,Error,com
2025-07-03 14:26:00,https://Caddingtonlimited.com,Alive,200,com
2025-07-03 14:26:01,https://zavrox.com,Status 403,403,com
2025-07-03 14:26:01,https://wcgdeposits.com,Not Alive,Error,com
2025-07-03 14:26:02,https://verbofx.com,Not Alive,Error,com
2025-07-03 14:26:04,https://junshengfx.net,Alive,200,net
2025-07-03 14:26:06,https://Faze.capital,Alive,200,capital
2025-07-03 14:26:06,https://soft-cloudltd.com,Not Alive,Error,com
2025-07-03 14:26:07,https://capitalonlineprofit.com,Not Alive,Error,com
2025-07-03 14:26:07,https://xemifx-markets.com,Not Alive,Error,com
2025-07-03 14:26:08,https://xc-easyoptions.com,Not Alive,Error,com
2025-07-03 14:26:09,https://vitalfxtrades.com,Not Alive,Error,com
2025-07-03 14:26:10,https://vaststrategytrades.com,Not Alive,Error,com
2025-07-03 14:26:11,https://vasttradenetwork.com,Not Alive,Error,com
2025-07-03 14:26:12,https://uniqueexpfx.info,Not Alive,Error,info
2025-07-03 14:26:13,https://uniquetradenetwork.com,Not Alive,Error,com
2025-07-03 14:26:14,https://turbocryptinvestintl.com,Not Alive,Error,com
2025-07-03 14:26:18,https://tradequext.com,Not Alive,Error,com
2025-07-03 14:26:19,https://tradesfxvista.com,Not Alive,Error,com
2025-07-03 14:26:20,https://tp-tasklimited.com,Alive,200,com
2025-07-03 14:26:21,https://tmfxtrading.com,Not Alive,Error,com
2025-07-03 14:26:23,https://SwiftNextrade.com,Alive,200,com
2025-07-03 14:26:23,https://swiftmavericks.com,Not Alive,Error,com
2025-07-03 14:26:25,https://supabinances.com,Not Alive,Error,com
2025-07-03 14:26:25,https://sucextrade.com,Not Alive,Error,com
2025-07-03 14:26:26,https://sotremfxoption.live,Not Alive,Error,live
2025-07-03 14:26:26,https://safecryptominingfx.net,Not Alive,Error,net
2025-07-03 14:26:27,https://primeoptionsmarket.com,Not Alive,Error,com
2025-07-03 14:26:28,https://oxcoinfxoption.com,Not Alive,Error,com
2025-07-03 14:26:29,https://opensigonline.com,Not Alive,Error,com
2025-07-03 14:26:30,https://nothernsidecapital.com,Not Alive,Error,com
2025-07-03 14:26:31,https://megacoinsindex.com,Not Alive,Error,com
2025-07-03 14:26:31,https://marketfxmovers.com,Not Alive,Error,com
2025-07-03 14:26:32,https://makotopoption.com,Not Alive,Error,com
2025-07-03 14:26:33,https://kdliteoption.com,Not Alive,Error,com
2025-07-03 14:26:35,https://infinite-miners.co.in,Alive,200,co.in
2025-07-03 14:26:35,https://globalultimatetrade.com,Not Alive,Error,com
2025-07-03 14:26:36,https://globaltradingnex.com,Not Alive,Error,com
2025-07-03 14:26:37,https://gemitrafxoption.com,Not Alive,Error,com
2025-07-03 14:26:38,https://gananciaoptions.com,Not Alive,Error,com
2025-07-03 14:26:38,https://fxFaceBooktrade.net,Not Alive,Error,net
2025-07-03 14:26:40,https://frettrading.com,Alive,200,com
2025-07-03 14:26:41,https://forexFaceBooktrading.com,Not Alive,Error,com
2025-07-03 14:26:42,https://forexforgemining.com,Not Alive,Error,com
2025-07-03 14:26:42,https://forexFaceBooktrades.com,Not Alive,Error,com
2025-07-03 14:26:43,https://firstworldcrypto.com,Not Alive,Error,com
2025-07-03 14:26:44,https://firstlighttrade.com,Not Alive,Error,com
2025-07-03 14:26:44,https://fastlinkfx.com,Not Alive,Error,com
2025-07-03 14:26:45,https://FastGrowTrade.com,Not Alive,Error,com
2025-07-03 14:26:46,https://FaceBooklforextrade.com,Not Alive,Error,com
2025-07-03 14:26:46,https://excelprooption.com,Not Alive,Error,com
2025-07-03 14:26:47,https://elitevistaoptions.com,Not Alive,Error,com
