Timestamp,URL,Status
2025-05-09 10:00:03,https://www.gbtcmarkets.com,Alive
2025-05-09 10:00:03,https://lquid.finance,Not Alive
2025-05-09 10:00:03,https://capitalxtrade.com,Not Alive
2025-05-09 10:00:03,https://Peachlimit.com,Not Alive
2025-05-09 10:00:04,https://www.opuscoin.com,Alive
2025-05-09 10:00:04,https://www.BIB-BTC.com,Not Alive
2025-05-09 10:00:04,https://www.eth-alpha.com/;,Not Alive
2025-05-09 10:00:04,https://www.profitcs.net,Alive
2025-05-09 10:00:04,https://dynamic-arb.vip;,Not Alive
2025-05-09 10:00:04,https://ptounz.com/#/;,Not Alive
2025-05-09 10:00:04,https://optcoin.lol,Not Alive
2025-05-09 10:00:06,https://zeeltrade.com,Alive
2025-05-09 10:00:06,https://zealvest.com,Not Alive
2025-05-09 10:00:07,https://xrocecapital.com,Not Alive
2025-05-09 10:00:07,https://xplorefxtrading.com,Alive
2025-05-09 10:00:07,https://xcointrader.com,Not Alive
2025-05-09 10:00:07,https://wisecryptoinvestor.com,Not Alive
2025-05-09 10:00:07,https://whales-asset.com,Not Alive
2025-05-09 10:00:07,https://welfareconomics.net,Not Alive
2025-05-09 10:00:07,https://vista-portfolio.com,Not Alive
2025-05-09 10:00:08,https://vestprimefx.com,Alive
2025-05-09 10:00:08,https://vertexcapitalpro.com,Alive
2025-05-09 10:00:08,https://ultratopultimate.com,Not Alive
2025-05-09 10:00:08,https://ultraspringkoin.com,Not Alive
2025-05-09 10:00:08,https://ultimate-fund.ltd,Not Alive
2025-05-09 10:00:08,https://truxmarkettrade.com,Not Alive
2025-05-09 10:00:08,https://trustinveztment.com,Not Alive
2025-05-09 10:00:08,https://trustfxtrde.com,Not Alive
2025-05-09 10:00:09,https://tradingwithstockmarketprofit.com,Not Alive
2025-05-09 10:00:09,https://networkchoicelab.com,Not Alive
2025-05-09 10:00:09,https://tradefxlive.com,Not Alive
2025-05-09 10:00:09,https://tradefxcapital.online,Not Alive
2025-05-09 10:00:09,https://topwealthfx.com,Alive
2025-05-09 10:00:09,https://teslenergy.com,Not Alive
2025-05-09 10:00:09,https://swiftcryptooptionstrade.com,Alive
2025-05-09 10:00:09,https://swapultratrade.com,Not Alive
2025-05-09 10:00:09,https://successfulexperttrade.com,Not Alive
2025-05-09 10:00:09,https://stockfxcapitals.org,Not Alive
2025-05-09 10:00:10,https://stockultimatepro.com,Not Alive
2025-05-09 10:00:10,https://stockcomproperties.online,Not Alive
2025-05-09 10:00:10,https://stellargateinvest.com,Not Alive
2025-05-09 10:00:10,https://mystakehomecrypto.com,Alive
2025-05-09 10:00:10,https://speedtonxhub.com,Not Alive
2025-05-09 10:00:10,https://specetechfx.pro,Not Alive
2025-05-09 10:00:10,https://smartrealisticinv.com,Alive
2025-05-09 10:00:11,https://smartpremiertrade.com,Not Alive
2025-05-09 10:00:11,https://smartoptionsinvestment.com,Not Alive
2025-05-09 10:00:11,https://siritechlimited.com,Not Alive
2025-05-09 10:00:11,https://royallitehub.com,Not Alive
2025-05-09 10:00:11,https://relybetterinvestment.com,Not Alive
2025-05-09 10:00:11,https://resprofvents.com,Not Alive
2025-05-09 10:00:11,https://ranatradeportfolio.online,Not Alive
2025-05-09 10:00:11,https://prontvault.com,Not Alive
2025-05-09 10:00:11,https://profitzoneinvestment.live,Not Alive
2025-05-09 10:00:11,https://profitabletrustmining.com,Not Alive
2025-05-09 10:00:12,https://propluxvest.com,Alive
2025-05-09 10:00:12,https://primehubsassets.com,Not Alive
2025-05-09 10:00:12,https://primeinveztment.com,Not Alive
2025-05-09 10:00:12,https://preminentgoals.com,Not Alive
2025-05-09 10:00:12,https://pinnaclevestltd.com,Not Alive
2025-05-09 10:00:12,https://peaktradepro.com,Not Alive
2025-05-09 10:00:12,https://patroncoinfx.com,Not Alive
2025-05-09 10:00:12,https://optimatrust-fx.com,Not Alive
2025-05-09 10:00:12,https://novaloption.com,Not Alive
2025-05-09 10:00:12,https://v-king7.dynu.com,Not Alive
2025-05-09 10:00:12,https://nexuscrestltd.com,Not Alive
2025-05-09 10:00:12,https://nexasassets.com,Not Alive
2025-05-09 10:00:12,https://nexaassetsmkt.com,Not Alive
2025-05-09 10:00:13,https://mpkonlinetrading.com,Not Alive
2025-05-09 10:00:13,https://menfxtprotrades.com,Not Alive
2025-05-09 10:00:13,https://megaassetsltd.com,Not Alive
2025-05-09 10:00:13,https://maxcoinoptions.com,Not Alive
2025-05-09 10:00:13,https://mastertradershub.com,Alive
2025-05-09 10:00:13,https://marstechlimited.com,Not Alive
2025-05-09 10:00:14,https://marketmonkx.com,Alive
2025-05-09 10:00:14,https://lumnex.co,Not Alive
2025-05-09 10:00:14,https://littrademarket.com,Not Alive
2025-05-09 10:00:14,https://lexaprime.com,Not Alive
2025-05-09 10:00:14,https://legalfxt24.com,Not Alive
2025-05-09 10:00:15,https://leadsinsuredtrades.com,Not Alive
2025-05-09 10:00:15,https://kapitlitellc.com,Alive
2025-05-09 10:00:15,https://janamoniee.ltd,Not Alive
2025-05-09 10:00:16,https://interlitesorverxts.com,Alive
2025-05-09 10:00:16,https://igeniusglobaltrades.com,Alive
2025-05-09 10:00:16,https://horizonxtrades.com,Not Alive
2025-05-09 10:00:16,https://hedgecaplimited.com,Not Alive
2025-05-09 10:00:16,https://hashprimegold.com,Not Alive
2025-05-09 10:00:16,https://hamstechllc.com,Not Alive
2025-05-09 10:00:16,https://halinxinvest.com,Not Alive
2025-05-09 10:00:16,https://growthtopultimate.com,Not Alive
2025-05-09 10:00:16,https://growthaccessltd.com,Alive
2025-05-09 10:00:16,https://globalforextradingprofit.com,Not Alive
2025-05-09 10:00:16,https://globalbestminingtrades.com,Not Alive
2025-05-09 10:00:16,https://globalcoinfxt.one,Not Alive
2025-05-09 10:00:16,https://fxicoin.com,Not Alive
2025-05-09 10:00:16,https://futureindexpro.net,Not Alive
2025-05-09 10:00:16,https://funds-xmincome.ltd,Not Alive
2025-05-09 10:00:17,https://fpictrades.com,Not Alive
2025-05-09 10:00:17,https://fondexeasymarket.com,Not Alive
2025-05-09 10:00:17,https://firstpacehub.com,Not Alive
2025-05-09 10:00:17,https://firstoopstock.com,Not Alive
2025-05-09 10:00:17,https://fidscharting.com,Not Alive
2025-05-09 10:00:17,https://fastchipsminerstrade.com,Not Alive
2025-05-09 10:00:17,https://etherealelites.com,Not Alive
2025-05-09 10:00:17,https://entitywave.com,Not Alive
2025-05-09 10:00:17,https://elitepooltrade.com,Not Alive
2025-05-09 10:00:17,https://elitelinellb.com,Not Alive
2025-05-09 10:00:18,https://eliteassetltd.com,Alive
2025-05-09 10:00:18,https://dynamicpulsetrade.com,Alive
2025-05-09 10:00:18,https://dominoinvestment.com,Not Alive
2025-05-09 10:00:18,https://diverswealth.com,Not Alive
2025-05-09 10:00:18,https://dittrademarket.com,Not Alive
2025-05-09 10:00:18,https://digitalfxtpro.com,Not Alive
2025-05-09 10:00:18,https://digitalaccessbitinv.com,Not Alive
2025-05-09 10:00:28,https://dexertonfinancial.org,Not Alive
2025-05-09 10:00:28,https://dc-statestreet.com,Not Alive
2025-05-09 10:00:28,https://cryptoinvestospage.vercel.app,Alive
2025-05-09 10:00:29,https://cryptotexe.com,Not Alive
2025-05-09 10:00:29,https://crypto-tradinghood.com,Not Alive
2025-05-09 10:00:30,https://cryptocoastinvestmentsltd.com,Alive
2025-05-09 10:00:30,https://crypbasltd.online,Not Alive
2025-05-09 10:00:30,https://copytrqdingworld.com,Not Alive
2025-05-09 10:00:30,https://continentinvt.com,Not Alive
2025-05-09 10:00:30,https://commudityexchanger.online,Alive
