Ping_Timestamp,URL,Status,HTTP_Code,DNS_TLD
2025-07-08 11:50:23,https://igeniusglobal.com,Alive,200,com
2025-07-08 11:50:23,https://Swiftremita.com,Not Alive,Error,com
2025-07-08 11:50:24,https://Sanoncapital.pro,Not Alive,Error,pro
2025-07-08 11:50:25,https://goldenarcadvisors.com,Not Alive,Error,com
2025-07-08 11:50:25,https://Pencpa.com,Not Alive,Error,com
2025-07-08 11:50:26,https://bluspringfinancials.org/,Not Alive,Error,org
2025-07-08 11:50:27,https://zentroglobalbank.com/,Alive,200,com
2025-07-08 11:50:28,https://windvaletrust.online/,Not Alive,Error,online
2025-07-08 11:50:29,https://veritasapexbank.com/,Alive,200,com
2025-07-08 11:50:30,https://vaulttrustglobal.online/,Not Alive,Error,online
2025-07-08 11:50:31,https://www.unionedgecapital.org/,Not Alive,Error,org
2025-07-08 11:50:31,https://unbbs.online/,Not Alive,Error,online
2025-07-08 11:50:32,https://www.trustapexalliance.com/,Not Alive,Error,com
2025-07-08 11:50:33,https://steadfastpremierbnk.org/,Alive,200,org
2025-07-08 11:50:34,http://www.standardsafetrust.org/,Not Alive,Error,org
2025-07-08 11:50:34,https://standardgroups.org/,Not Alive,Error,org
2025-07-08 11:50:36,https://www.standardchrtrev.com/,Alive,200,com
2025-07-08 11:50:36,https://stabilitytrustcu.online/,Not Alive,Error,online
2025-07-08 11:50:37,https://solviumcapital.org/,Not Alive,Error,org
2025-07-08 11:50:37,https://www.solidunioncapitals.com/,Not Alive,Error,com
2025-07-08 11:50:38,https://www.skyfinanceholdings.com/,Not Alive,Error,com
2025-07-08 11:50:39,https://www.shieldoptimatrust.online/,Not Alive,Error,online
2025-07-08 11:50:39,https://www.rfitrustglobal.com,Not Alive,Error,com
2025-07-08 11:50:41,https://reaquityfinance.com/,Not Alive,Error,com
2025-07-08 11:50:41,https://prestigecrestheights.online/,Not Alive,Error,online
2025-07-08 11:50:42,https://pillarheritagesave.pro/,Not Alive,Error,pro
2025-07-08 11:50:42,https://originspringtrust.online/,Not Alive,Error,online
2025-07-08 11:50:43,https://www.opulentmarktrust.online/,Not Alive,Error,online
2025-07-08 11:50:44,https://noventrawealthbank.com,Alive,200,com
2025-07-08 11:50:45,https://novapinnacle.org/,Not Alive,Error,org
2025-07-08 11:50:45,https://www.novatrustway.online/,Not Alive,Error,online
2025-07-08 11:50:46,https://www.noblecapitalheights.online/,Not Alive,Error,online
2025-07-08 11:50:48,https://internationalfinancemalaysia.com/,Alive,200,com
2025-07-08 11:50:49,https://interspectrabnk.com/,Not Alive,Error,com
2025-07-08 11:50:49,https://pvbbk.com/,Not Alive,Error,com
2025-07-08 11:50:50,https://horizonridgecu.online/,Not Alive,Error,online
2025-07-08 11:50:51,https://horixenfinancebank.com/,Not Alive,Error,com
2025-07-08 11:50:51,https://www.hbglobalbank.com/,Not Alive,Error,com
