Ping_Timestamp,URL,Status,HTTP_Code,DNS_TLD
2025-07-15 20:29:20,https://Nextjetholdings.net,Alive,200,net
2025-07-15 20:29:21,https://royalameris.com,Not Alive,Error,com
2025-07-15 20:29:23,https://Primoam.com,Status 503,503,com
2025-07-15 20:29:24,https://luminaryfx.pro,Not Alive,Error,pro
2025-07-15 20:29:24,https://investcorb.com,Not Alive,Error,com
2025-07-15 20:29:25,https://Baroxinternational.com,Not Alive,Error,com
2025-07-15 20:29:28,https://atadelfund.com,Alive,200,com
2025-07-15 20:29:30,https://igeniusglobal.com,Alive,200,com
2025-07-15 20:29:31,https://Swiftremita.com,Not Alive,Error,com
2025-07-15 20:29:31,https://Sanoncapital.pro,Not Alive,Error,pro
2025-07-15 20:29:32,https://goldenarcadvisors.com,Not Alive,Error,com
2025-07-15 20:29:33,https://Pencpa.com,Not Alive,Error,com
2025-07-15 20:29:33,https://bluspringfinancials.org/,Not Alive,Error,org
2025-07-15 20:29:35,https://zentroglobalbank.com/,Alive,200,com
2025-07-15 20:29:35,https://windvaletrust.online/,Not Alive,Error,online
2025-07-15 20:29:37,https://veritasapexbank.com/,Alive,200,com
2025-07-15 20:29:38,https://vaulttrustglobal.online/,Not Alive,Error,online
2025-07-15 20:29:38,https://www.unionedgecapital.org/,Not Alive,Error,org
2025-07-15 20:29:39,https://unbbs.online/,Not Alive,Error,online
2025-07-15 20:29:40,https://www.trustapexalliance.com/,Not Alive,Error,com
2025-07-15 20:29:41,https://steadfastpremierbnk.org/,Alive,200,org
2025-07-15 20:29:42,http://www.standardsafetrust.org/,Not Alive,Error,org
2025-07-15 20:29:42,https://standardgroups.org/,Not Alive,Error,org
2025-07-15 20:29:44,https://www.standardchrtrev.com/,Alive,200,com
2025-07-15 20:29:45,https://stabilitytrustcu.online/,Not Alive,Error,online
2025-07-15 20:29:45,https://solviumcapital.org/,Not Alive,Error,org
2025-07-15 20:29:46,https://www.solidunioncapitals.com/,Not Alive,Error,com
2025-07-15 20:29:46,https://www.skyfinanceholdings.com/,Not Alive,Error,com
2025-07-15 20:29:47,https://www.shieldoptimatrust.online/,Not Alive,Error,online
2025-07-15 20:29:48,https://www.rfitrustglobal.com,Not Alive,Error,com
2025-07-15 20:29:49,https://reaquityfinance.com/,Not Alive,Error,com
2025-07-15 20:29:50,https://prestigecrestheights.online/,Not Alive,Error,online
2025-07-15 20:29:50,https://pillarheritagesave.pro/,Not Alive,Error,pro
2025-07-15 20:29:51,https://originspringtrust.online/,Not Alive,Error,online
2025-07-15 20:29:52,https://www.opulentmarktrust.online/,Not Alive,Error,online
2025-07-15 20:29:55,https://noventrawealthbank.com,Not Alive,Error,com
2025-07-15 20:29:56,https://novapinnacle.org/,Not Alive,Error,org
2025-07-15 20:29:56,https://www.novatrustway.online/,Not Alive,Error,online
2025-07-15 20:29:57,https://www.noblecapitalheights.online/,Not Alive,Error,online
2025-07-15 20:29:59,https://internationalfinancemalaysia.com/,Alive,200,com
2025-07-15 20:30:00,https://interspectrabnk.com/,Not Alive,Error,com
2025-07-15 20:30:00,https://pvbbk.com/,Not Alive,Error,com
2025-07-15 20:30:01,https://horizonridgecu.online/,Not Alive,Error,online
2025-07-15 20:30:02,https://horixenfinancebank.com/,Not Alive,Error,com
2025-07-15 20:30:02,https://www.hbglobalbank.com/,Not Alive,Error,com
2025-07-15 20:30:03,https://havenrocktrust.online/,Not Alive,Error,online
2025-07-15 20:30:03,https://www.guaranteefinbank.com/,Not Alive,Error,com
2025-07-15 20:30:04,https://globalcitytrustbank.com/,Not Alive,Error,com
2025-07-15 20:30:05,https://grandwavealliance.com/,Not Alive,Error,com
2025-07-15 20:30:05,https://www.goldenshoretrust.online/,Not Alive,Error,online
2025-07-15 20:30:07,https://globeunionfinance.com/,Not Alive,Error,com
2025-07-15 20:30:07,https://elevateedgetrust.online/,Not Alive,Error,online
2025-07-15 20:30:09,https://edgefinancialcorp.org,Alive,200,org
2025-07-15 20:30:10,https://crestnobletrust.online/,Not Alive,Error,online
2025-07-15 20:30:10,https://crespofinance.com/,Not Alive,Error,com
2025-07-15 20:30:11,https://creditswiftassets.org/index-2.html,Not Alive,Error,org
2025-07-15 20:30:11,https://www.creditswiftassets.org/,Not Alive,Error,org
2025-07-15 20:30:12,https://creditfastunion.com/index-2.html,Not Alive,Error,com
2025-07-15 20:30:13,https://credilyunions.com/index.php,Not Alive,Error,com
2025-07-15 20:30:13,https://www.ctcalliance.com/,Not Alive,Error,com
2025-07-15 20:30:14,https://chaabipluscapital.org/,Not Alive,Error,org
2025-07-15 20:30:15,https://www.celeritastrustbank.com/,Alive,200,com
2025-07-15 20:30:16,https://auxtrusunion.com/index-2.php,Not Alive,Error,com
2025-07-15 20:30:17,https://ascendhaventrust.online,Not Alive,Error,online
2025-07-15 20:30:17,https://alliancenovatrust.pro/index-2.php,Not Alive,Error,pro
2025-07-15 20:30:18,https://Soltcll.net,Not Alive,Error,net
2025-07-15 20:30:19,https://atstradingserviceltd.com,Not Alive,Error,com
2025-07-15 20:30:20,https://avonequitiesltd.com/,Alive,200,com
2025-07-15 20:30:21,https://promarketspot.com,Not Alive,Error,com
2025-07-15 20:30:22,https://premiumcryptolite.com,Not Alive,Error,com
2025-07-15 20:30:23,https://pinnaclesassetmanagement.com,Not Alive,Error,com
2025-07-15 20:30:24,https://horizonxprexbs.com,Not Alive,Error,com
2025-07-15 20:30:25,https://horizonprofitchasers.com,Not Alive,Error,com
2025-07-15 20:30:26,https://globalproinvestment.com,Not Alive,Error,com
2025-07-15 20:30:27,https://globalapexmarket.com,Not Alive,Error,com
2025-07-15 20:30:28,https://forbescapitaltrade.com,Not Alive,Error,com
2025-07-15 20:30:29,https://eliteminerproinvestment.com,Not Alive,Error,com
2025-07-15 20:30:30,https://copyvestpro.com,Not Alive,Error,com
2025-07-15 20:30:32,https://coinlog.net,Alive,200,net
2025-07-15 20:30:33,https://certifiedtrade.net,Alive,200,net
2025-07-15 20:30:35,https://astridglobalinvestment.com,Not Alive,Error,com
2025-07-15 20:30:36,https://aspirebitwealth.com,Not Alive,Error,com
2025-07-15 20:30:37,https://apexglobalfxworld.com,Status 410,410,com
2025-07-15 20:30:38,https://trade.bitwaveequity.com,Not Alive,Error,com
2025-07-15 20:30:39,https://Finiwise.com,Not Alive,Error,com
2025-07-15 20:30:40,https://superswiss.com,Not Alive,Error,com
2025-07-15 20:30:43,https://Caddingtonlimited.com,Alive,200,com
2025-07-15 20:30:44,https://zavrox.com,Status 403,403,com
2025-07-15 20:30:45,https://wcgdeposits.com,Not Alive,Error,com
2025-07-15 20:30:45,https://verbofx.com,Not Alive,Error,com
2025-07-15 20:30:47,https://junshengfx.net,Alive,200,net
2025-07-15 20:30:50,https://Faze.capital,Alive,200,capital
2025-07-15 20:30:50,https://soft-cloudltd.com,Not Alive,Error,com
2025-07-15 20:30:51,https://capitalonlineprofit.com,Not Alive,Error,com
2025-07-15 20:30:52,https://xemifx-markets.com,Not Alive,Error,com
2025-07-15 20:30:52,https://xc-easyoptions.com,Not Alive,Error,com
2025-07-15 20:30:53,https://vitalfxtrades.com,Not Alive,Error,com
2025-07-15 20:30:54,https://vaststrategytrades.com,Not Alive,Error,com
2025-07-15 20:30:56,https://vasttradenetwork.com,Not Alive,Error,com
2025-07-15 20:30:58,https://uniqueexpfx.info,Alive,200,info
2025-07-15 20:30:59,https://uniquetradenetwork.com,Not Alive,Error,com
2025-07-15 20:31:00,https://turbocryptinvestintl.com,Not Alive,Error,com
2025-07-15 20:31:07,https://tradequext.com,Not Alive,Error,com
2025-07-15 20:31:08,https://tradesfxvista.com,Not Alive,Error,com
2025-07-15 20:31:10,https://tp-tasklimited.com,Alive,200,com
2025-07-15 20:31:10,https://tmfxtrading.com,Not Alive,Error,com
2025-07-15 20:31:12,https://SwiftNextrade.com,Status 410,410,com
2025-07-15 20:31:13,https://swiftmavericks.com,Not Alive,Error,com
2025-07-15 20:31:14,https://supabinances.com,Not Alive,Error,com
2025-07-15 20:31:15,https://sucextrade.com,Not Alive,Error,com
2025-07-15 20:31:15,https://sotremfxoption.live,Not Alive,Error,live
2025-07-15 20:31:16,https://safecryptominingfx.net,Not Alive,Error,net
2025-07-15 20:31:17,https://primeoptionsmarket.com,Not Alive,Error,com
2025-07-15 20:31:17,https://oxcoinfxoption.com,Not Alive,Error,com
2025-07-15 20:31:19,https://opensigonline.com,Not Alive,Error,com
2025-07-15 20:31:20,https://nothernsidecapital.com,Not Alive,Error,com
2025-07-15 20:31:23,https://megacoinsindex.com,Not Alive,Error,com
2025-07-15 20:31:24,https://marketfxmovers.com,Not Alive,Error,com
2025-07-15 20:31:25,https://makotopoption.com,Not Alive,Error,com
2025-07-15 20:31:25,https://kdliteoption.com,Not Alive,Error,com
2025-07-15 20:31:27,https://infinite-miners.co.in,Status 410,410,co.in
2025-07-15 20:31:28,https://globalultimatetrade.com,Not Alive,Error,com
2025-07-15 20:31:29,https://globaltradingnex.com,Not Alive,Error,com
2025-07-15 20:31:29,https://gemitrafxoption.com,Not Alive,Error,com
2025-07-15 20:31:30,https://gananciaoptions.com,Not Alive,Error,com
2025-07-15 20:31:30,https://fxFaceBooktrade.net,Not Alive,Error,net
2025-07-15 20:31:33,https://frettrading.com,Alive,200,com
2025-07-15 20:31:33,https://forexFaceBooktrading.com,Not Alive,Error,com
2025-07-15 20:31:34,https://forexforgemining.com,Not Alive,Error,com
2025-07-15 20:31:34,https://forexFaceBooktrades.com,Not Alive,Error,com
2025-07-15 20:31:35,https://firstworldcrypto.com,Not Alive,Error,com
2025-07-15 20:31:36,https://firstlighttrade.com,Not Alive,Error,com
2025-07-15 20:31:36,https://fastlinkfx.com,Not Alive,Error,com
2025-07-15 20:31:37,https://FastGrowTrade.com,Not Alive,Error,com
2025-07-15 20:31:37,https://FaceBooklforextrade.com,Not Alive,Error,com
2025-07-15 20:31:38,https://excelprooption.com,Not Alive,Error,com
2025-07-15 20:31:38,https://elitevistaoptions.com,Not Alive,Error,com
2025-07-15 20:31:39,https://elitemaxtrade.com,Not Alive,Error,com
2025-07-15 20:31:40,https://edgeflextrade.com,Not Alive,Error,com
2025-07-15 20:31:40,https://digitaldailyprofit247.com,Not Alive,Error,com
2025-07-15 20:31:42,https://digitalfx.pythonanywhere.com,Alive,200,com
2025-07-15 20:31:43,https://dailytradingoptions.com,Not Alive,Error,com
2025-07-15 20:31:48,https://kryptoworld-fx.com,Alive,200,com
2025-07-15 20:31:48,https://cryptoavaearning.com,Not Alive,Error,com
2025-07-15 20:31:49,https://choicestandoutsyndicate.com,Not Alive,Error,com
2025-07-15 20:31:49,https://capitalonlineprofit.com/home/en/,Not Alive,Error,com
2025-07-15 20:31:50,https://calidchainfinance.com,Not Alive,Error,com
2025-07-15 20:31:51,https://bitprimefxtrading.com,Not Alive,Error,com
2025-07-15 20:31:58,https://coinvaxcapital.com,Not Alive,Error,com
2025-07-15 20:32:02,https://axiomtradings.com,Alive,200,com
2025-07-15 20:32:02,https://assetssphere.com,Not Alive,Error,com
2025-07-15 20:32:04,https://alpalsignals.com,Not Alive,Error,com
2025-07-15 20:32:05,https://aicoremarkets.com,Not Alive,Error,com
2025-07-15 20:32:05,https://advanceprimetrader.com,Not Alive,Error,com
2025-07-15 20:32:06,https://247primesummit.com,Not Alive,Error,com
2025-07-15 20:32:06,https://10xtradingtimeoptionsv3.com,Not Alive,Error,com
2025-07-15 20:32:08,https://harbourassetmgt.org,Alive,200,org
2025-07-15 20:32:12,https://bennetinvestment.com,Alive,200,com
2025-07-15 20:32:13,https://smartfactoryfx.com,Not Alive,Error,com
2025-07-15 20:32:18,https://Homnifi.com,Alive,200,com
2025-07-15 20:32:20,https://B2Pay.app,Alive,200,app
2025-07-15 20:32:23,https://Shiiro.com,Alive,200,com
2025-07-15 20:32:25,https://Xpro.gitbook.io,Alive,200,io
2025-07-15 20:32:26,https://capitalsXPlus.com,Status 403,403,com
2025-07-15 20:32:27,https://zodiamarkets.vip,Not Alive,Error,vip
2025-07-15 20:32:27,https://ylchat.com,Not Alive,Error,com
2025-07-15 20:32:28,https://aaaxmcfd.com,Not Alive,Error,com
2025-07-15 20:32:29,https://xchar.cc,Not Alive,Error,cc
2025-07-15 20:32:32,https://v3option.com,Not Alive,Error,com
2025-07-15 20:32:33,https://trademx365.com,Not Alive,Error,com
2025-07-15 20:32:34,https://tpcmetatrader.com,Not Alive,Error,com
2025-07-15 20:32:34,https://tmgmltd.com,Not Alive,Error,com
2025-07-15 20:32:35,https://temaketltd.com,Not Alive,Error,com
2025-07-15 20:32:36,https://tauforex.net,Not Alive,Error,net
2025-07-15 20:32:37,https://tasmaltd.com,Alive,200,com
2025-07-15 20:32:43,https://tasmanltd.com,Not Alive,Error,com
2025-07-15 20:32:44,https://straitsfxvip.com,Not Alive,Error,com
2025-07-15 20:32:45,https://stockfxmarkets.com,Not Alive,Error,com
2025-07-15 20:32:45,https://pcssgapro.gdcyls.com,Not Alive,Error,com
2025-07-15 20:32:46,https://sqlqdmarts.com,Not Alive,Error,com
2025-07-15 20:32:46,https://sownotx.com,Not Alive,Error,com
2025-07-15 20:32:47,https://skylineltdfx.com,Not Alive,Error,com
2025-07-15 20:32:48,https://skncoin.com,Not Alive,Error,com
2025-07-15 20:32:48,https://ssjtcf-forex.com,Not Alive,Error,com
2025-07-15 20:32:50,https://sedxltd.com,Status 403,403,com
2025-07-15 20:32:51,https://saxoasin.com,Not Alive,Error,com
