Ping_Timestamp,URL,Status,HTTP_Code,DNS_TLD
2025-07-05 14:26:38,https://igeniusglobal.com,Alive,200,com
2025-07-05 14:26:39,https://Swiftremita.com,Not Alive,Error,com
2025-07-05 14:26:39,https://Sanoncapital.pro,Not Alive,Error,pro
2025-07-05 14:26:40,https://goldenarcadvisors.com,Not Alive,Error,com
2025-07-05 14:26:41,https://Pencpa.com,Not Alive,Error,com
2025-07-05 14:26:41,https://bluspringfinancials.org/,Not Alive,Error,org
2025-07-05 14:26:43,https://zentroglobalbank.com/,Alive,200,com
2025-07-05 14:26:44,https://windvaletrust.online/,Not Alive,Error,online
2025-07-05 14:26:46,https://veritasapexbank.com/,Alive,200,com
2025-07-05 14:26:46,https://vaulttrustglobal.online/,Not Alive,Error,online
2025-07-05 14:26:47,https://www.unionedgecapital.org/,Not Alive,Error,org
2025-07-05 14:26:48,https://unbbs.online/,Not Alive,Error,online
2025-07-05 14:26:48,https://www.trustapexalliance.com/,Not Alive,Error,com
2025-07-05 14:26:50,https://steadfastpremierbnk.org/,Alive,200,org
2025-07-05 14:26:50,http://www.standardsafetrust.org/,Not Alive,Error,org
2025-07-05 14:26:51,https://standardgroups.org/,Not Alive,Error,org
2025-07-05 14:26:52,https://www.standardchrtrev.com/,Alive,200,com
2025-07-05 14:26:53,https://stabilitytrustcu.online/,Not Alive,Error,online
2025-07-05 14:26:54,https://solviumcapital.org/,Not Alive,Error,org
2025-07-05 14:26:54,https://www.solidunioncapitals.com/,Not Alive,Error,com
2025-07-05 14:26:55,https://www.skyfinanceholdings.com/,Not Alive,Error,com
2025-07-05 14:26:56,https://www.shieldoptimatrust.online/,Not Alive,Error,online
2025-07-05 14:26:57,https://www.rfitrustglobal.com,Not Alive,Error,com
2025-07-05 14:26:58,https://reaquityfinance.com/,Not Alive,Error,com
2025-07-05 14:26:59,https://prestigecrestheights.online/,Not Alive,Error,online
2025-07-05 14:27:00,https://pillarheritagesave.pro/,Not Alive,Error,pro
2025-07-05 14:27:00,https://originspringtrust.online/,Not Alive,Error,online
2025-07-05 14:27:01,https://www.opulentmarktrust.online/,Not Alive,Error,online
2025-07-05 14:27:03,https://noventrawealthbank.com,Alive,200,com
2025-07-05 14:27:03,https://novapinnacle.org/,Not Alive,Error,org
