Timestamp,URL,Status
2025-05-06 10:00:02,https://www.gbtcmarkets.com,Alive
2025-05-06 10:00:02,https://lquid.finance,Not Alive
2025-05-06 10:00:02,https://capitalxtrade.com,Not Alive
2025-05-06 10:00:02,https://Peachlimit.com,Not Alive
2025-05-06 10:00:03,https://www.opuscoin.com,Alive
2025-05-06 10:00:03,https://www.BIB-BTC.com,Not Alive
2025-05-06 10:00:03,https://www.eth-alpha.com/;,Not Alive
2025-05-06 10:00:04,https://www.profitcs.net,Not Alive
2025-05-06 10:00:04,https://dynamic-arb.vip;,Not Alive
2025-05-06 10:00:04,https://ptounz.com/#/;,Not Alive
2025-05-06 10:00:04,https://optcoin.lol,Not Alive
2025-05-06 10:00:04,https://zeeltrade.com,Alive
2025-05-06 10:00:05,https://zealvest.com,Not Alive
2025-05-06 10:00:10,https://xrocecapital.com,Not Alive
2025-05-06 10:00:10,https://xplorefxtrading.com,Alive
2025-05-06 10:00:10,https://xcointrader.com,Not Alive
2025-05-06 10:00:10,https://wisecryptoinvestor.com,Not Alive
2025-05-06 10:00:11,https://whales-asset.com,Not Alive
2025-05-06 10:00:11,https://welfareconomics.net,Not Alive
2025-05-06 10:00:11,https://vista-portfolio.com,Not Alive
2025-05-06 10:00:11,https://vestprimefx.com,Alive
2025-05-06 10:00:12,https://vertexcapitalpro.com,Alive
2025-05-06 10:00:15,https://ultratopultimate.com,Not Alive
2025-05-06 10:00:15,https://ultraspringkoin.com,Not Alive
2025-05-06 10:00:15,https://ultimate-fund.ltd,Not Alive
2025-05-06 10:00:15,https://truxmarkettrade.com,Not Alive
2025-05-06 10:00:15,https://trustinveztment.com,Not Alive
2025-05-06 10:00:15,https://trustfxtrde.com,Not Alive
2025-05-06 10:00:15,https://tradingwithstockmarketprofit.com,Not Alive
2025-05-06 10:00:15,https://networkchoicelab.com,Not Alive
2025-05-06 10:00:15,https://tradefxlive.com,Not Alive
2025-05-06 10:00:15,https://tradefxcapital.online,Not Alive
2025-05-06 10:00:15,https://topwealthfx.com,Alive
2025-05-06 10:00:15,https://teslenergy.com,Not Alive
